city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,2002,21,2002-05-21,0.03345,0.1033,0.2122857,0.2002714,41.09,0.5047079209642944,0.5757758184422062,0.11478490331526119,0.00159309921513918,0.7626952391579347,5.5,-0.6002540869865591,41.09,0.059517679923594725,0.03752163422053723,27.7142857143,6.52857142857,31.7,23.3,2.9,1
sj,2002,22,2002-05-28,0.05325,0.0778,0.1880286,0.1696,3.99,0.5775749434308575,0.6190424017693434,0.18333914599539639,0.9316216624571219,0.3633417770759563,8.2,-0.5436603841648723,3.99,0.14458265750803095,0.2494109062784422,28.1714285714,7.32857142857,32.8,23.3,4.8,10
sj,2002,23,2002-06-04,0.04185,0.0722,0.1304429,0.1511429,65.82,0.44884320368327973,0.4150713658368781,0.7252882253628393,0.6779775088457026,0.20360039224317403,15.65,0.8631577055804317,65.82,0.7344288208050951,0.8850787224521599,28.4428571429,7.37142857143,33.3,23.3,12.9,3
sj,2002,24,2002-06-11,0.0986,0.05743333,0.1073143,0.1113286,84.35,0.6917332780049893,0.6746708657999477,0.8049593721386926,0.762525560049493,0.44321246949237014,17.55,0.6241126624289892,84.35,0.8054720987409647,1.5510164346220414,28.4571428571,6.74285714286,33.3,24.4,4.5,3
sj,2002,25,2002-06-18,0.0675,0.04446667,0.2042143,0.1528143,0.0,0.9759146644342674,0.884822842084122,0.842942127744995,0.762525560049493,0.9224366239907169,15.73,0.23598122306016767,0.0,0.8279068181132393,0.7034593463904186,28.5285714286,7.22857142857,32.8,24.4,12.7,1
sj,2002,26,2002-06-25,0.10245,0.1173,0.2136,0.1969143,5.94,0.6650153702206636,0.6623089850965299,0.5789156533642723,0.4243333552342353,0.6029538543251524,24.1,0.17051835788885103,5.94,0.537190246359279,0.03752163422053723,27.5857142857,6.94285714286,31.7,22.8,25.0,1
sj,2002,27,2002-07-02,-0.009666667,0.0065,0.2072429,0.1649286,2.3,1.1374365636966637,1.1815079850226693,0.6261624962573874,0.9316216624571219,0.9224366239907169,10.8,-0.5124071453090783,2.3,0.5642988656362227,-0.26517732586823933,28.3428571429,6.2,31.7,25.0,3.6,2
sj,2002,28,2002-07-09,-0.02455,0.0196,0.2541286,0.2121,22.49,0.8593274289978785,0.8168324973501491,0.628015313714772,0.4243333552342353,0.7626952391579347,11.65,-0.05458943013752169,22.49,0.5867335850084996,0.007251738203183726,28.1571428571,6.91428571429,32.2,23.3,29.6,6
sj,2002,29,2002-07-16,0.112,0.03774,0.1880429,0.1803286,58.06,1.2467370973964842,1.212412687646438,0.8577646667554455,0.9316216624571219,1.0821780088235446,10.3,-0.18340345516444787,58.06,0.8325807180179083,1.0969679945100659,28.2857142857,6.84285714286,32.8,23.9,57.2,3
sj,2002,30,2002-07-23,-0.07045,-0.02133333,0.2192857,0.2245429,1.07,1.2528093491269772,1.292764913949102,0.52888958460932,1.0161697136609602,1.2419193936563269,7.09,-0.9060290185401327,1.07,0.4736252081923588,0.34022059430931284,28.2285714286,6.9,32.8,23.3,16.3,3
sj,2002,31,2002-07-30,-0.0836,0.0278,0.1435833,0.1011714,44.7,1.1544388688822123,1.1629651639675918,1.2255489135607684,1.4389099696800565,1.162048701239913,47.12,0.7955831350934037,44.7,1.2504273661057113,0.2494109062784422,28.4857142857,5.97142857143,32.8,24.4,28.0,5
sj,2002,32,2002-08-06,-0.0006,0.0551,0.2511429,0.2696571,39.52,1.6402190175255829,1.743973568275946,1.0671330290620307,1.6925541232915238,0.6029538543251524,9.36,-0.3379802851849352,39.52,1.0896452106807386,2.247224042830465,28.4714285714,6.1,32.2,25.0,3.6,4
sj,2002,33,2002-08-13,0.0001,0.03865,0.1990571,0.1385286,33.21,1.5467063390052354,1.5585453542638805,1.1671851665719353,1.4389099696800565,1.5614021633218913,23.78,0.0036936369426437215,33.21,1.1962101276826909,0.7337292424077712,28.7428571429,7.61428571429,33.3,23.9,13.6,7
sj,2002,34,2002-08-20,0.0776,-0.0772,0.2146333,0.1704,22.89,1.445906957898165,1.4287456042823212,1.1041893762639172,1.354361918476218,1.2419193936563269,39.62,0.048039448838614794,22.89,1.1186233898672018,-0.023018157792980855,28.0,6.81428571429,32.8,23.3,48.1,6
sj,2002,35,2002-08-27,0.0009,-0.00445,0.1957857,0.1185286,18.67,1.7543773520997146,1.7934210919548415,0.93650940447833,1.354361918476218,1.6412728557383052,15.0,-0.8110022787419404,18.67,0.9400804149746215,0.673189450394254,28.6428571429,6.42857142857,32.2,24.4,13.5,5
sj,2002,36,2002-09-03,0.0895,0.0648,0.1647667,0.1637571,109.38,1.3791121880122978,1.3916599613068437,0.9772713865949489,1.2698138672724275,1.401660778489109,46.4,-0.09597885457375996,109.38,1.0223410526293437,-0.32571711788175745,27.5,6.44285714286,31.7,22.8,105.0,7
sj,2002,37,2002-09-10,0.033,-0.02545,0.2319714,0.2399571,7.92,1.8272443745662295,1.9232208419363517,1.054163307508965,2.0307463281067815,1.481531470905523,10.9,-0.6661392932151086,7.92,1.0831017508665501,1.9142551867243351,29.1571428571,7.68571428571,34.4,24.4,2.3,6
sj,2002,38,2002-09-17,0.06747500000000001,0.01655,0.1659286,0.1409857,57.98,1.8406033288834454,1.768697330548055,1.314484146974955,1.5234580208838948,1.7211435481546737,27.5,-0.13103316300374387,57.98,1.3841009023191735,0.30995069829196026,28.6571428571,7.3,33.3,23.3,53.2,4
sj,2002,39,2002-09-24,0.0541,0.03885,0.1283571,0.08348571,26.31,1.6268600632083186,1.663621341973282,1.0606481682854978,1.5234580208838948,1.0023073164071308,13.4,-0.3193972783120855,26.31,1.1176886099124408,1.6720960186702656,28.2,7.57142857143,32.8,23.9,48.0,4
sj,2002,40,2002-10-01,0.07375,0.07326667,0.0796,0.06807143,73.11,1.69001148222595,1.7068879253004683,1.3172633734852348,1.6080060720876852,1.8010142405710874,20.0,0.1033661284294872,73.11,1.3990573819225034,-0.05328805381033343,27.7714285714,6.87142857143,33.3,22.8,72.7,7
sj,2002,41,2002-10-08,-0.05385,-0.0739,0.2429714,0.2187286,17.48,1.4070445466528052,1.3174886753558885,1.035635133583782,0.8470736112533315,1.0023073164071308,25.5,-0.036428764292340314,17.48,1.0831017508665501,0.5823797623633833,27.9428571429,6.68571428571,31.7,23.9,26.0,9
sj,2002,42,2002-10-15,0.0161,0.03505,0.1269143,0.1894143,91.69,1.1872290292471854,1.2247745683498559,0.895747423010227,1.0161697136609602,1.0821780088235446,23.5,0.004960660143897953,91.69,0.9251239353712916,0.30995069829196026,27.5428571429,7.25714285714,32.2,23.3,6.1,5
sj,2002,43,2002-10-22,-0.1115,-0.1136,0.2304,0.2082429,9.5,1.254023799983159,1.1629651639675918,0.9976523779774795,0.8470736112533315,1.2419193936563269,27.0,0.08436078046984874,9.5,1.0260801725138184,0.06779153021670088,27.9857142857,7.17142857143,33.3,23.9,53.3,5
sj,2002,44,2002-10-29,0.00735,-0.02545,0.1993429,0.1795429,33.29,1.2285203422049087,1.1815079850226693,0.7410371727777425,0.9316216624571219,0.9224366239907169,34.7,-0.38781653094313495,33.29,0.7540592002476583,0.2796808022746068,27.5428571429,6.57142857143,31.7,23.3,31.3,10
sj,2002,45,2002-11-05,0.2614,0.11022,0.2918,0.3185,14.05,1.1617255714688868,1.2680411516769932,0.48998041995008573,0.9316216624571219,1.3217900860726952,9.5,-0.8173373947481948,14.05,0.47736432807683116,1.369397058581489,27.3857142857,6.54285714286,31.1,23.3,8.4,6
sj,2002,46,2002-11-12,0.1478333,-0.003125,0.2781571,0.2477286,0.0,1.25159489912095,1.360755258683075,0.22688035397381584,0.8470736112533315,1.162048701239913,7.6,-1.522646974422724,0.0,0.18477819641334917,0.49157007433251265,27.3142857143,7.01428571429,31.1,22.8,3.8,13
sj,2002,47,2002-11-19,0.0549,-0.1225,0.2220571,0.1913857,100.94,0.773101453064254,0.6066805210659748,0.5483441669389556,0.6779775088457026,0.7626952391579347,32.3,-0.09640119563098849,100.94,0.5250381067510987,0.49157007433251265,27.2142857143,6.84285714286,32.2,23.3,30.8,6
sj,2002,48,2002-11-26,-0.005633333,-0.03725,0.2773286,0.2907286,11.61,0.8289661703452688,0.8168324973501491,0.645617078587023,0.8470736112533315,0.44321246949237014,22.77,0.00918407080488079,11.61,0.6372117035470451,0.06779153021670088,26.9857142857,7.0,32.2,21.7,28.0,5
sj,2002,49,2002-12-03,-0.2439,-0.1209333,0.2790857,0.2488429,0.0,0.9321944514644417,0.9775369490901546,0.0703172869324259,0.5934294576418642,0.6029538543251524,5.9,-1.3477977732117838,0.0,0.02773516087285133,0.5521098663672187,26.4285714286,7.28571428571,31.1,21.7,2.9,5
sj,2002,50,2002-12-10,-0.1743,-0.0723,0.1993,0.1713,7.32,0.6965910797294551,0.6437661640414524,-0.07698169347059379,0.08614115041892957,0.8425659315743484,7.45,-1.3051413256038598,7.32,-0.13678611450202932,-1.4457032701848032,26.0714285714,6.64285714286,30.0,21.7,40.6,9
sj,2002,51,2002-12-17,-0.043,-0.12895,0.1854143,0.2088,0.0,0.25938894663048234,0.359442901806323,-0.3373025335850632,-0.08295495198869926,0.3633417770759563,8.3,-1.179283688007102,0.0,-0.4041331868635206,-0.17436763783736867,25.9285714286,6.97142857143,30.6,21.7,18.6,3
sj,2002,52,2002-12-24,0.0358,-0.2528,0.2434333,0.1369286,6.58,-0.3696963452335545,-0.32664149107685336,-0.18907714412911159,-0.16750300319248967,-0.43536514708800045,19.7,0.16291621871090683,6.58,-0.2461553713682619,0.7034593463904186,25.7,5.77142857143,29.4,22.2,31.7,6
sj,2003,1,2003-01-01,-0.07195,-0.04525,0.2304571,0.1757143,0.0,-0.8773366007869394,-0.950916478712394,-0.46422052325403146,-0.8438874128230531,-1.1542013788355434,20.5,0.4070293546673536,0.0,-0.45180696553778704,-1.687862438260062,25.0571428571,5.87142857143,28.9,21.1,25.7,11
sj,2003,2,2003-01-08,-0.2,-0.07096667,0.18055,0.1824833,0.0,-0.3891275512813117,-0.4008127770278085,-0.3197007687128122,-0.5056952080077954,-0.3554944546715866,36.6,-0.0769735066141215,0.0,-0.3901114872803863,-0.8705752460246036,25.4571428571,6.65714285714,30.0,21.1,35.3,7
sj,2003,3,2003-01-15,0.0466,0.008225,0.2926429,0.2266286,0.0,-0.18024208818080542,-0.05468011041036589,-0.570757521540469,-0.16750300319248967,-0.9944599940027611,2.5,-0.9545982410675222,0.0,-0.6210021407519009,1.308857266567971,25.7285714286,7.94285714286,31.1,20.6,0.0,7
sj,2003,4,2003-01-22,0.05374,0.071375,0.1781714,0.1565714,0.0,-0.02600689065497748,0.14310998517043977,-0.5374068086048357,-0.25205105439632813,0.12372969982676019,3.6,-1.1577442936745237,0.0,-0.6125891209627595,0.5218399703498662,25.6857142857,7.44285714286,30.6,21.1,2.9,15
sj,2003,5,2003-01-29,0.0214,0.0542,0.08465,0.1010286,0.0,-0.7583204644882935,-0.7160407410214333,-0.49293919222200044,-0.16750300319248967,-0.6749772243371965,32.3,0.1730524042617867,0.0,-0.5471545228208853,0.43103028231899554,25.3285714286,7.1,30.6,20.6,59.7,9
sj,2003,6,2003-02-05,0.0567,0.0702,0.1939857,0.1746714,25.2,-0.7328170067100432,-0.746945443645202,-0.5448180784343005,-0.3365991056001666,-0.6749772243371965,18.4,-0.026714919798689014,25.2,-0.5929587415201965,0.5218399703498662,25.2,6.97142857143,29.4,21.1,19.4,6
sj,2003,7,2003-02-12,0.065175,-0.09663333,0.1922667,0.2225,68.17,-0.5980130152319726,-0.6480503954221379,-0.3373025335850632,-0.8438874128230531,-0.754847916753565,33.6,0.2342918588016849,68.17,-0.4069375267932344,-0.26517732586823933,25.4,6.17142857143,29.4,21.7,37.1,6
sj,2003,8,2003-02-19,0.0015,-0.03445,0.1614286,0.1584857,0.0,-0.24946575892892972,-0.15975609811981636,-0.6948962846991575,-0.3365991056001666,0.04385900741039176,9.7,-1.1395836278589069,0.0,-0.7630886966890712,0.43103028231899554,25.5857142857,7.05714285714,30.6,20.6,7.4,6
sj,2003,9,2003-02-26,-0.03046667,-0.0001,0.1286333,0.1561167,0.0,-0.34297843744922885,-0.3019177288047444,-0.8060653269532226,-0.5902432592115858,-0.2756237622552182,7.2,-1.2409454836042288,0.0,-0.8780666334147313,-0.32571711788175745,25.6285714286,6.74285714286,30.0,21.1,8.2,7
sj,2003,10,2003-03-05,-0.20635,-0.141,0.3221857,0.2998286,0.0,-0.28711372016821424,-0.16593703847152527,-1.0515636274087623,-0.5056952080077954,-0.2756237622552182,0.5,-1.8453155485906645,0.0,-1.0883921274234898,1.1877776825409365,25.2857142857,8.04285714286,29.4,20.6,5.1,10
sj,2003,11,2003-03-12,0.02535,0.0481,0.1018429,0.1365286,0.0,-0.05879705101995067,0.07511963957114434,-0.6411645810294728,-0.3365991056001666,-0.1158823774223905,2.7,-1.2781114973794843,0.0,-0.6845671789188211,0.3704904903054774,26.5428571429,7.38571428571,31.1,21.7,2.6,8
sj,2003,12,2003-03-19,-0.05203333,0.01422,0.1556429,0.1822714,0.0,-0.16323978299525693,-0.11030857444097018,-1.0460051756851612,-0.421147156803957,0.12372969982676019,1.8,-2.0091838820771346,0.0,-1.0809138876545417,-0.05328805381033343,26.4571428571,7.92857142857,31.1,21.7,1.3,7
sj,2003,13,2003-03-26,-0.1169,-0.091575,0.1527286,0.1867714,0.0,-0.27254031584492283,-0.1288513954960477,-0.8403424482933087,0.2552372528266065,-0.754847916753565,7.3,-1.3617350283959824,0.0,-0.8603058139471224,2.7618122749559575,26.9285714286,7.05714285714,32.2,22.8,2.0,12
sj,2003,14,2003-04-02,0.0925,-0.05085,0.1298,0.1214286,0.0,-0.14745192781583222,-0.1226704551443388,-0.49664482713673286,0.5088814064380257,-0.3554944546715866,7.5,-0.8270512392418461,0.0,-0.5275241433783221,1.9445250827416887,26.7,6.98571428571,33.3,22.2,30.0,3
sj,2003,15,2003-04-09,0.12815,0.09896667,0.1515,0.1395429,38.52,-0.6320176256030211,-0.6727741576942469,-0.3595363417764993,-0.16750300319248967,-0.9145893015863472,43.64,0.208106712721335,38.52,-0.4153505465823758,0.5218399703498662,26.4,6.17142857143,32.2,22.8,28.2,2
sj,2003,16,2003-04-16,0.07515,-0.0029,0.07464286,0.09557143,5.96,-0.31504607880872154,-0.357546193700622,-0.058453520193890135,0.00159309921513918,-0.3554944546715866,23.5,0.3871793245636895,5.96,-0.1012644755013778,0.6126496583807368,26.4285714286,6.68571428571,31.7,22.8,46.5,7
sj,2003,17,2003-04-23,-0.078,-0.1252,0.1486714,0.1594714,389.6,-0.5336471453582079,-0.6604122769908782,0.25004057121814693,0.08614115041892957,-0.754847916753565,111.7,1.4248713229293746,389.6,0.22871285513770861,0.7034593463904186,25.3571428571,6.42857142857,30.6,20.6,88.2,5
sj,2003,18,2003-04-30,0.0681,0.0355,0.2512714,0.2120714,26.56,0.09543814650587727,0.18637656849757706,0.22688035397381584,0.8470736112533315,-0.3554944546715866,15.2,0.3369207377482612,26.56,0.19412599615725143,1.3391271625641354,26.9285714286,6.5,32.2,23.3,75.2,5
sj,2003,19,2003-05-07,-0.0477,0.072125,0.2656833,0.2382143,16.65,0.8204650177525187,0.884822842084122,0.05364193046462767,0.762525560049493,0.8425659315743484,1.5,-1.2189837481848576,16.65,-0.012460378032466881,1.1877776825409365,27.6428571429,7.57142857143,32.8,23.3,2.5,7
sj,2003,20,2003-05-14,0.01485,-0.0432,0.1687571,0.1725429,10.86,0.42819754762949536,0.47069983073275573,-0.3215535861701969,0.17068920162276802,0.3633417770759563,7.7,-1.3900318797920435,10.86,-0.3966549470945736,0.5521098663672187,26.9,6.82857142857,31.1,22.8,7.0,7
sj,2003,21,2003-05-21,0.0669,0.0041,0.1526143,0.1243571,60.93,0.47677556232378704,0.45215700881235565,0.056421156326428155,0.17068920162276802,0.6029538543251524,13.76,-0.6585371540371644,60.93,0.023996040988376648,-0.26517732586823933,27.0571428571,6.77142857143,31.1,22.8,10.1,7
sj,2003,22,2003-05-28,-0.0457,-0.007566667,0.1959143,0.1780571,111.7,0.36990393033637825,0.4336141877572781,0.5965174182365233,0.4243333552342353,-0.19575306983880433,28.3,0.6976000078354786,111.7,0.581124905149072,-0.11382784582385151,27.7571428571,6.75714285714,32.2,22.8,22.9,7
sj,2003,23,2003-06-04,0.0557,0.06276667,0.1974571,0.175,9.1,0.8653996807284199,0.9960797710105547,0.29728741411129883,0.9316216624571219,0.7626952391579347,1.6,-0.7679234900472235,9.1,0.23899543483636945,0.5823797623633833,27.9714285714,7.38571428571,32.2,22.8,3.3,10
sj,2003,24,2003-06-11,0.05063333,0.055875,0.10935,0.09871429,18.25,0.5775749434308575,0.5695948780904972,0.19445605009111444,0.2552372528266065,0.44321246949237014,20.1,-0.5293007879530096,18.25,0.14551743752822527,0.5521098663672187,27.4,6.65714285714,31.1,22.8,33.8,13
sj,2003,25,2003-06-18,0.0675,0.0484,0.1730429,0.1369857,39.21,0.6905188279989138,0.717937449127085,0.34638707381331924,0.2552372528266065,0.5230831619087386,21.81,-0.35487392782886235,39.21,0.31845173262681387,0.007251738203183726,27.4714285714,5.58571428571,30.6,23.9,36.6,10
sj,2003,26,2003-06-25,-0.1798,-0.05245,0.1182714,0.1597286,17.92,0.7123789340587736,0.8291943780535669,0.8142234587770261,0.5088814064380257,1.0023073164071308,18.4,0.6055296555265793,17.92,0.7970590790172568,-0.11382784582385151,28.0285714286,6.04285714286,32.2,24.4,0.6,14
sj,2003,27,2003-07-02,-0.0853,0.02575,0.2083857,0.2085571,0.0,1.0900729998585537,1.138241401695483,0.8207083195535589,0.5934294576418642,0.9224366239907169,5.8,-0.0009521147755676573,0.0,0.7905156192030683,0.18887111426492506,28.6428571429,6.1,32.8,24.4,13.0,11
sj,2003,28,2003-07-09,0.056066665,0.296,0.1916857,0.175,10.83,0.7257378883759895,0.6684899254482388,0.6502491219062081,0.4243333552342353,0.6828245467415662,44.04,0.2148641697848179,10.83,0.6222552239437154,0.18887111426492506,28.0428571429,6.18571428571,31.7,23.9,17.9,20
sj,2003,29,2003-07-16,-0.05675,-0.1126667,0.2248714,0.1869,62.57,0.9188354971472257,1.0022607113622637,0.7901368331282421,0.33978530403039686,0.9224366239907169,21.9,0.2402046337211505,62.57,0.7774286995746937,-1.1430043100960265,27.4714285714,5.88571428571,31.7,21.7,43.0,25
sj,2003,30,2003-07-23,0.1045,0.0661,0.1618571,0.1561714,0.0,1.213946937031511,1.1258795209921142,0.7753142941177917,1.1007177648647988,0.7626952391579347,13.4,-0.33460155666797387,0.0,0.7344288208050951,0.7337292424077712,28.1428571429,6.11428571429,32.8,23.3,8.0,17
sj,2003,31,2003-07-30,0.04995,-0.03565,0.1580333,0.192,41.92,0.8981898410933931,0.965175068386786,1.1653323491145506,0.4243333552342353,1.3217900860726952,46.9,1.0848867650602785,41.92,1.1793840881698439,-1.3246236861577678,27.8714285714,5.55714285714,31.7,24.4,48.9,18
sj,2003,32,2003-08-06,0.0785,0.03633333,0.2077857,0.2106714,28.0,1.110718655912338,1.2000508060777468,1.0977045154873843,0.6779775088457026,1.2419193936563269,22.5,0.5641402310903411,28.0,1.0989930104246386,-0.4165268059126281,28.0714285714,5.8,31.7,25.0,8.2,25
sj,2003,33,2003-08-13,0.0348,0.0317,0.2225714,0.2039857,11.37,1.2236625404804429,1.2062317472947783,1.0328559077219814,1.0161697136609602,1.2419193936563269,29.1,0.25329720676132333,11.37,1.0531887917253262,0.21914101026108965,27.9285714286,5.87142857143,32.2,24.4,17.0,21
sj,2003,34,2003-08-20,0.0726,0.0519,0.1617286,0.1578143,42.46,1.445906957898165,1.3916599613068437,0.9819034299140972,1.2698138672724275,1.3217900860726952,31.0,-0.2002970977788148,42.46,0.998036773282114,0.7034593463904186,28.1428571429,6.92857142857,32.2,23.9,25.7,31
sj,2003,35,2003-08-27,0.06065,0.1,0.2043714,0.1603571,98.68,1.3560376310962563,1.3360314972762886,1.2653844872729345,1.2698138672724275,1.162048701239913,50.86,0.5514699991073925,98.68,1.3317532238056728,0.18887111426492506,27.9142857143,6.45714285714,31.7,23.3,69.6,32
sj,2003,36,2003-09-03,0.0895,0.07251250000000001,0.2036286,0.2409286,86.4,1.3244619207373587,1.354574318331366,1.5053243360048734,1.1852658160685892,1.162048701239913,63.0,1.1389464214794611,86.4,1.5916220564636527,-0.5678762859570159,27.6857142857,6.07142857143,31.7,24.4,29.8,26
sj,2003,37,2003-09-10,0.09445,-0.01352,0.2407,0.2419286,16.81,1.6098577580228184,1.768697330548055,1.3042936519321688,2.0307463281067815,1.401660778489109,12.5,0.2283790838822235,16.81,1.3738183226205127,1.4602067466123596,28.7285714286,6.32857142857,34.4,25.0,20.9,35
sj,2003,38,2003-09-17,-0.0939,0.086425,0.2489,0.2247429,38.7,1.7592351538241804,1.9170399015846427,1.088440428849014,2.538034635329716,1.2419193936563269,13.9,-0.46257089958043873,38.7,1.1532102489130924,2.1261444587822407,28.8714285714,6.48571428571,34.4,25.0,2.3,28
sj,2003,39,2003-09-24,-0.0874,0.09725,0.2545714,0.2119143,99.61,1.4604803622214564,1.4967359490162941,1.3117049211131546,1.6925541232915238,1.162048701239913,26.59,0.4724922198386703,99.61,1.4018617218522171,0.5521098663672187,28.0428571429,7.44285714286,33.9,22.2,76.5,37
sj,2003,40,2003-10-01,0.13065,0.0151,0.2174857,0.2088143,78.94,1.8029553667940064,1.9232208419363517,1.4071250153038741,1.8616502256991525,1.8010142405710874,11.0,0.12532786384885847,78.94,1.4972092791353142,0.945618514465677,28.6,6.18571428571,32.2,25.0,9.9,41
sj,2003,41,2003-10-08,0.0204,0.03275,0.1634429,0.1103714,0.61,1.5807109493762357,1.6574404016216222,0.8346044495110775,1.6080060720876852,1.5614021633218913,6.3,-0.7379372743926795,0.61,0.882124056601693,0.8548088264348064,28.1,6.04285714286,31.7,24.4,0.8,34
sj,2003,42,2003-10-15,0.0161,0.0371,0.2434,0.2677286,118.5,1.3645387836890064,1.4225646639306615,1.1949774271354516,1.354361918476218,0.8425659315743484,97.7,0.38971337096619374,118.5,1.2756664254076995,0.1283313222514079,27.1285714286,6.68571428571,32.2,22.8,61.0,30
sj,2003,43,2003-10-22,-0.0416,0.0553,0.1699286,0.1281714,20.44,1.7143004899981247,1.7068879253004683,1.0977045154873843,1.354361918476218,1.401660778489109,10.7,-0.41400167702348906,20.44,1.1550798088226117,0.8548088264348064,28.0285714286,7.0,32.8,23.9,10.9,39
sj,2003,44,2003-10-29,0.0892,0.00035,0.09465,0.08811429,96.7,1.5977132545617843,1.6698022823249907,1.0078428730202658,1.7771021744953142,1.0821780088235446,17.08,-0.40513251464429484,96.7,1.0606670314942732,0.7337292424077712,27.8,6.92857142857,33.3,23.9,11.0,39
sj,2003,45,2003-11-05,0.07745,0.1635,0.1377167,0.1248,79.96,0.9261221997339003,0.9095466043562309,0.5854005141408053,1.1852658160685892,0.20360039224317403,35.9,-0.2518227077954973,79.96,0.6110378642902936,1.7326358106837827,27.3714285714,7.18571428571,32.8,22.2,62.4,39
sj,2003,46,2003-11-12,0.06925,0.055375,0.06548571,0.07488571,97.28,0.8338239712196284,0.7488421517509029,1.0171069603071152,0.33978530403039686,0.8425659315743484,92.1,0.8555555664024874,97.28,1.0625365914692286,-0.32571711788175745,27.1571428571,6.85714285714,31.7,22.8,74.7,34
sj,2003,47,2003-11-19,-0.21795,0.015,0.1281429,0.1350143,390.6,-0.0005034328766789417,-0.02995634813830613,1.1245703669979685,-0.5056952080077954,0.3633417770759563,181.74,2.5554783557479808,390.6,1.1999492475671656,-0.9916548300728273,26.3,4.68571428571,31.7,23.9,133.2,30
sj,2003,48,2003-11-26,-0.07015,-0.037775,0.2369429,0.2084571,16.2,-0.220318950282347,-0.24010832442248042,0.4297638555038681,-0.25205105439632813,-0.03601168500602207,38.7,1.3239318082412812,16.2,0.4521252687748405,-0.20463753385472216,25.9714285714,6.11428571429,30.6,22.8,54.2,37
sj,2003,49,2003-12-03,-0.00305,0.0534,0.1275667,0.1174857,0.0,0.028643375769855463,0.05039587816435792,-0.1872243266717638,-0.5056952080077954,0.12372969982676019,10.26,-0.4798868832520342,0.0,-0.21717719218179887,-1.082464518082509,26.1857142857,5.61428571429,29.4,21.7,2.1,29
sj,2003,50,2003-12-10,-0.1476,-0.1538,0.1616833,0.1077714,182.81,0.08572254305694552,0.0009483544855117232,-0.04270457277902383,0.17068920162276802,0.20360039224317403,50.6,-0.20663221375550475,182.81,-0.044242897083210275,-0.6586859739666977,25.6428571429,5.01428571429,29.4,22.2,82.8,26
sj,2003,51,2003-12-17,-0.03753333,-0.0526,0.2905667,0.1977429,0.0,-0.44013446683786045,-0.49970782438555006,-0.06771760683226039,-0.6747913104154243,-0.2756237622552182,12.28,0.5514699991073925,0.0,-0.09565579564195022,-0.6284160779705331,25.8428571429,5.41428571429,29.4,22.2,11.0,15
sj,2003,52,2003-12-24,0.02085,-0.0398,0.1581375,0.1479444,1.96,-0.024792440648902063,-0.005232585866197182,-0.04641020704527703,-0.421147156803957,-0.03601168500602207,9.14,-0.07190541380911718,1.96,-0.10500359538585248,0.5218399703498662,26.0142857143,6.5,30.0,21.1,12.0,22
sj,2004,1,2004-01-01,-0.2683,-0.1237,0.2237571,0.1765429,0.0,-0.7782374503684693,-0.8174081646929033,-0.49479200954967445,-0.9622546845084078,-0.7069255013037349,17.72,0.1824283759392196,0.0,-0.5363110751362808,-1.118788393303333,25.5,6.74285714286,29.4,21.1,25.7,15
sj,2004,2,2004-01-08,-0.0731,0.0172,0.2147286,0.2224429,0.0,-1.2113104519165847,-1.3959441935528514,-1.7658247218809777,-1.6893679248612454,-0.9145893015863472,20.7,-1.87868049279173,0.0,-1.737129429048241,-0.9008451420419571,24.3857142857,5.55714285714,27.8,20.6,15.6,20
sj,2004,3,2004-01-15,0.03075,0.0026,0.2821,0.2899,36.07,-1.0825787130191615,-1.049811526935458,-0.7791994747941591,-1.5202718224536165,-0.5951065319207827,20.2,0.0032712958854151787,36.07,-0.8369363146200869,-0.5981461819531805,24.3428571429,5.95714285714,28.3,20.0,23.7,14
sj,2004,4,2004-01-22,-0.18635,-0.178625,-0.01553333,0.01025,0.0,-1.1433012311745356,-0.9323736576573165,-0.9283512726545267,-0.9284354640268915,-1.234072071251957,1.1,-0.197340710319082,0.0,-0.9650011709741216,1.2483174745544536,24.5285714286,6.1,27.8,20.6,10.2,10
sj,2004,5,2004-01-29,-0.0535,-0.108,0.2362571,0.2804143,0.0,-1.2866063752453565,-1.3712204312807426,-1.4388024565437576,-1.0975315664345204,-1.1542013788355434,2.0,-1.0373770899399988,0.0,-1.4043477584794408,0.007251738203183726,24.6285714286,6.2,28.9,20.0,1.8,21
sj,2004,6,2004-02-05,0.0567,-0.0489,0.2528429,0.2169857,0.0,-0.9368446689362382,-0.808754848027466,-1.0117280543451121,-0.421147156803957,-1.3139427636683256,3.8,-0.7121744693695582,0.0,-1.0435226887443718,0.8245389304386418,24.9857142857,7.92857142857,31.1,19.4,4.6,14
sj,2004,7,2004-02-12,-0.0423,0.0231,0.2463857,0.1925571,0.0,-0.6356609764713054,-0.5862409910398739,-1.023771366845246,-1.2666276688421492,0.04385900741039176,3.04,-1.2658636064833286,0.0,-1.0874573474687301,-0.9916548300728273,24.8857142857,6.72857142857,28.9,20.0,15.0,14
